,V4_bck,V4_fig1,V4_fig2
121,0.33095354612844463,0.7208568481781724,0.6564192686151886
122,0.3240083892002424,0.7135976883584244,0.6504659536889689
123,0.31741422046283485,0.7066766734804975,0.6448051703296411
124,0.31115261597656174,0.7000709201876829,0.6394165035007725
125,0.3052055930691563,0.6937589446155337,0.6342810547370191
126,0.29955569585097475,0.6877206437883755,0.6293810942075502
127,0.2941860638747179,0.6819372646138204,0.6247000488296325
128,0.2890804852728649,0.6763913612391936,0.6202224765283538
129,0.2842234357965958,0.6710667454221807,0.6159340194076538
130,0.27960010523507606,0.6659484306088002,0.6118213725602418
131,0.27519641270066414,0.6610225797711978,0.607872217795724
132,0.27099901222774303,0.6562764447179262,0.6040751736245632
133,0.2669952900805553,0.6516983038407099,0.6004197462714649
134,0.26317335507869033,0.6472773816451133,0.5968963640920684
135,0.2595220231527381,0.6430037808732612,0.5934962255503863
136,0.25603079723778865,0.6388684195095332,0.5902112415057225
137,0.25268984350280743,0.63486296960726,0.5870339860476002
138,0.24948996480366778,0.6309797985050528,0.5839576505349938
139,0.2464225721397117,0.6272119128733173,0.5809759985508806
140,0.24347965479032846,0.6235529056334748,0.5780833227614808
141,0.24065374971077397,0.6199969161343191,0.5752744021491556
142,0.2379379106773871,0.616538577634708,0.572544461793408
143,0.23532567758727024,0.6131729822844116,0.5698891370899228
144,0.2328110462442044,0.6098956249289137,0.5673044516882694
145,0.2303884388999905,0.606702366745371,0.5647867721242844
146,0.2280526757580589,0.603589404378339,0.5623327845469057
147,0.22579894759658628,0.6005532386183662,0.5599394577666195
148,0.2236227896245339,0.5975906500830453,0.557604014987086
149,0.2215200566471412,0.5946986687693593,0.5553239109569568
150,0.21948689958516965,0.5918745488239768,0.553096810682211
151,0.21751974336619734,0.5891157469898836,0.5509205702370924
152,0.21561526618502316,0.5864199032806747,0.5487932206973115
153,0.2137703801132063,0.5837848265780148,0.5467129549540227
154,0.211982213028547,0.5812084783130722,0.5446781076605376
155,0.21024809180491372,0.5786889553732181,0.5426871417994719
156,0.20856552672660272,0.5762244774873395,0.5407386364985936
157,0.20693219706409674,0.5738133821156669,0.5388312759774025
158,0.20534593775014698,0.5714541212198219,0.5369638395149008
159,0.20380472709310388,0.5691452372711951,0.5351351925347483
160,0.20230667546370396,0.5668853565408094,0.5333442799035978
161,0.2008500148918576,0.5646731818957211,0.5315901226707715
162,0.19943308951113228,0.5625074870382081,0.5298718063640949
163,0.19805434679442752,0.5603871102853025,0.5281884742245926
164,0.19671232951112,0.5583109653039959,0.5265393211569315
165,0.19540566835995046,0.5562780193592962,0.5249235884870374
166,0.194133075223432,0.5542872858021375,0.5233405590484417
167,0.19289333699290384,0.5523378197958382,0.5217895533548184
